Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
0.0,10000000.0,0.0,0.0,0.0
0.04804804804804805,10280637.301876768,284085.95681886043,8351.871529164902,9.618849750466421e-05
0.0960960960960961,10568799.621276364,560223.0651309771,33587.56837413134,0.0007725364721218168
0.14414414414414414,10864667.924589569,829070.030571535,76014.7437356334,0.002618311388140549
0.1921921921921922,11168425.844919614,1091253.7583082,135991.26101179395,0.006234289233881053
0.2402402402402402,11480259.587726565,1347371.2104879706,213925.49296037274,0.012234498497339786
0.2882882882882883,11800357.822658189,1597991.1569418071,310276.72050648177,0.02124797632003848
0.33633633633633636,12128911.560611734,1843655.8207975742,425555.6285787813,0.03392053756038688
0.3843843843843844,12466114.015179085,2084882.4257054473,560324.8930081069,0.0509165587809367
0.4324324324324324,12812160.446396517,2322164.658702936,715199.860471904,0.0729207922493838
0.4804804804804804,13167247.987349778,2555974.0461649746,890849.3100361935,0.10064019917404775
0.5285285285285285,13531575.449890152,2786761.2418940295,1087996.3049848033,0.13480581351960738
0.5765765765765766,13905343.11026735,3014957.2413633056,1307419.1204698791,0.1761746356294848
0.6246246246246246,14288752.472440371,3240974.521020868,1549952.248047019,0.22553155937995778
0.6726726726726727,14682006.007766327,3465208.1068258174,1816487.4726682696,0.2836913352685116
0.7207207207207207,15085306.86611959,3688036.5672010556,2107975.02622455,0.35150057719768
0.7687687687687688,15498858.574926272,3909822.977313464,2425424.7695239563,0.4298397876811217
